app_name,act_com.google.android.gms.ads.adactivity,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.firebase.messaging.firebasemessagingservice,srv_com.google.android.gms.measurement.appmeasurementservice,perm_com.google.android.c2dm.permission.receive,rcv_com.google.android.gms.measurement.appmeasurementreceiver,srv_com.google.android.gms.measurement.appmeasurementjobservice,perm_android.permission.read_phone_state,perm_android.permission.access_fine_location,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,perm_android.permission.access_coarse_location,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,srv_androidx.work.impl.background.systemalarm.systemalarmservice,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,srv_androidx.work.impl.background.systemjob.systemjobservice,srv_com.google.android.gms.auth.api.signin.revocationboundservice,act_com.google.android.gms.auth.api.signin.internal.signinhubactivity,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,write_file,used_sendtextmessage,has_fatal_exception,read_contacts,access_location,total_packets,total_bytes,unique_dest_ips,dns_queries,uncommon_ports_used,many_unique_ips,high_dns_queries,ip_only_traffic,frequent_beaconing_detected,suspicious_user_agent,avg_packet_size,max_packet_size,min_packet_size,std_packet_size,skew_packet_size,unique_flows,avg_flow_duration,flow_entropy,avg_inter_arrival_time,max_inter_arrival_time,min_inter_arrival_time,label
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,8.668196064952765,17.811922394512862,2.4849066497880004,0.0,0,0,0,1,0,0,9.144005159208383,11.088476294450215,3.044522437723423,9.984958014951747,0.3561139970734939,2.9444389791664403,0.0053896918631463,0.8659640249373919,0.0053896918631463,2.295898991464027,0.0,1
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,8.004365564979574,17.795401909504317,2.302585092994046,0.0,0,0,0,1,0,0,9.791426313596,11.088476294450215,3.8918202981106265,10.212956878405215,0.4994916969103047,2.6390573296152584,0.0051595187306431,0.8249376279302204,0.0051595187306431,2.1256081436360814,0.0,1
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,8.668196064952765,17.811922394512862,2.4849066497880004,0.0,0,0,0,1,0,0,9.144005159208383,11.088476294450215,3.044522437723423,9.984958014951747,0.3561139970734939,2.9444389791664403,0.0053896918631463,0.8659640249373919,0.0053896918631463,2.295898991464027,0.0,1
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,8.004365564979574,17.795401909504317,2.302585092994046,0.0,0,0,0,1,0,0,9.791426313596,11.088476294450215,3.8918202981106265,10.212956878405215,0.4994916969103047,2.6390573296152584,0.0051595187306431,0.8249376279302204,0.0051595187306431,2.1256081436360814,0.0,1
000EE43BF6B49402AE1AAF6A6BD1A73FAB6C1D70DAD36AC9A0A622B93770F492,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,7.134890851565884,16.86737218828278,1.791759469228055,0.0,0,0,0,1,0,0,9.733337695700383,11.088476294450215,3.044522437723423,10.188019144393744,0.4891163036972601,1.9459101490553128,0.0120836837082222,0.7557385886754365,0.0120836837082222,1.938673740564803,0.0,1
0005082EE5323640027993C96117E03A8D2A6A5FE8A3CE4128E24E04174FBD9D,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,6.660575149839686,15.96742158735788,1.9459101490553128,0.0,0,0,0,1,0,0,9.30821823148869,11.088476294450215,4.110873864173311,10.000092852039526,0.4033905558726363,2.079441541679836,0.0183366471705536,0.8154852540133842,0.0183366471705536,2.279365903621557,0.0,1
000D485BE7A0A9768C0006D1B5DBFE494C08234A4D3041B3FAE5B167AB627D76,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6.937314081223682,16.496647422492888,1.791759469228055,0.0,0,0,0,1,0,0,9.56037508701914,11.088476294450215,4.110873864173311,10.120669085613542,0.4495736408438248,1.9459101490553128,0.0122897629012524,0.7711870164958842,0.0122897629012524,2.0021304586934794,0.0,1
000F257D3E269DD0E241D2A910361CA8955702B3BA8ADEFEE30F78A6E8565E0B,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,7.074963197966044,16.699627852976665,2.079441541679836,0.0,0,0,0,1,0,0,9.625577001458815,11.088476294450215,3.8918202981106265,10.14829732772888,0.4634832974491393,2.3978952727983707,0.0129807228259867,0.8665429571087636,0.0129807228259867,2.161811301830665,0.0,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,8.083637203141548,17.252204161361895,2.3978952727983707,0.0,0,0,0,1,0,0,9.168979748625164,11.088476294450215,3.8918202981106265,9.976741808504022,0.3663660226519538,2.70805020110221,0.0075482165623672,0.8193632097608329,0.0075482165623672,2.2863919766455933,0.0,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,7.655864017616056,17.235452360160455,1.9459101490553128,0.0,0,0,0,1,0,0,9.58013077291895,11.088476294450215,3.8918202981106265,10.148974225281084,0.4465283636308435,2.079441541679836,0.0145341264732367,0.7495261220626176,0.0145341264732367,2.5785761616313305,0.0,1
