app_name,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.read_phone_state,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,has_fatal_exception,read_contacts,access_location,total_packets,unique_dest_ips,frequent_beaconing_detected,avg_packet_size,max_packet_size,min_packet_size,avg_flow_duration,flow_entropy,max_inter_arrival_time,label
musicplayer_mp3player_musicapp,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7.762170607138205,2.079441541679836,1,9.33024578366448,11.088476294450215,3.8918202981106265,0.0257714209479259,0.7832135145497577,2.549755752296431,0
org_ieee_mobile_mcoe_ieee,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.427144133408616,2.079441541679836,1,9.162534972766537,11.088476294450215,3.8918202981106265,0.0341170539120354,0.7562505919433945,3.516535232843619,0
paper_puzzle_fold_fun_play,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7.555905093611346,2.302585092994046,1,9.53684057383822,11.088476294450215,3.8918202981106265,0.029217696892456,0.8222953859129852,3.1818783411750435,0
math_games_education_learn_logic_fun,0,0,0,1,1,1,0,0,0,0,0,0,0,1,8.672486075822272,2.4849066497880004,0,9.472385840326837,11.088476294450215,3.8918202981106265,0.0104131499484884,0.7954907719673828,2.474472492335872,0
pedometer_stepcounter_calorieburner_pedometerforwalking,0,1,0,1,1,1,1,0,0,0,0,0,0,1,7.635303886259415,1.9459101490553128,0,9.244424855203064,11.088476294450215,3.8918202981106265,0.0201339715259598,0.7883448687418734,3.044303136705533,0
pdf_reader_pdfviewer_pdfeditor,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7.604396348796338,2.19722457733622,1,9.465814823727516,11.088476294450215,3.8918202981106265,0.0289847833361737,0.7489283507634855,3.0698584615727413,0
org_thunderdog_challegram,1,0,1,0,0,1,0,0,0,0,0,0,0,1,7.759187438507795,2.079441541679836,0,9.54207825831366,11.088476294450215,3.8918202981106265,0.022663826466539,0.7839009369323388,3.075877316249205,0
maxplayer_mediaplayer_videoplayer,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8.111328003286733,2.302585092994046,0,9.103169953646148,11.088476294450215,3.8918202981106265,0.0174098974182427,0.843190343111033,2.9124659203982013,0
mirchi_livevideo_chat,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8.369388996647842,2.6390573296152584,0,9.482363914682416,11.088476294450215,3.044522437723423,0.0141932110525211,0.8792142940042349,2.48104277410843,0
org_acharyaprashant_apbooks,1,1,1,0,0,0,1,0,0,0,0,0,0,1,8.559294367434873,2.4849066497880004,1,9.7341886794102,11.088476294450215,3.8918202981106265,0.0112401447079853,0.7981354392416788,2.382876231309384,0
net_openkochi_yatripartner,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.286017468404763,2.302585092994046,0,9.72976268150723,11.088476294450215,3.8918202981106265,0.0144516603934715,0.8141511243331505,2.4858083395740125,0
org_telegram_messenger,1,1,1,0,0,0,1,0,0,0,1,0,1,1,8.228710798793687,2.302585092994046,1,9.60117088497841,11.088476294450215,3.8918202981106265,0.0160085165677181,0.8084249724429897,3.0618796038584186,0
mobi_mangatoon_novel_portuguese,1,1,0,1,1,1,1,0,1,0,0,0,0,0,7.921535632133549,2.19722457733622,0,9.54758739263709,11.088476294450215,3.8918202981106265,0.0203673754640574,0.7841912072103041,2.3944546375215525,0
net_skyscanner_android_main,1,1,0,0,0,1,1,0,0,0,0,0,0,1,8.30795254527102,2.302585092994046,0,9.704290568545112,11.088476294450215,3.044522437723423,0.0148541165410197,0.8361048173315498,2.869519465826269,0
